"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Great talk from @StreckerScience on #communities in #ponds (my fave!) created by #volcano eruption, v cool study system + results! #ESA2017",FALSE,0,NA,2017-08-07 23:38:44,FALSE,NA,"894704393961918464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lynseyrharper",0,FALSE,FALSE,NA,NA
"RT @ESA_org: Coffee is available near Registration. First come, first serve. #ESA2017",FALSE,0,NA,2017-08-07 23:38:23,FALSE,NA,"894704303134228480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gamegrower",3,TRUE,FALSE,NA,NA
"""As scientists we must be effective at laying out the scientific implications of different policy choices."" #ESA2017",FALSE,6,NA,2017-08-07 23:38:23,FALSE,NA,"894704301800538112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GretchenTG",2,FALSE,FALSE,NA,NA
"Tristan Nunez added hydrology to make a better species distribution model for hippos- then used it to find unreported populations #ESA2017",FALSE,0,NA,2017-08-07 23:38:20,FALSE,NA,"894704290647818240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChelskiLittle",0,FALSE,FALSE,NA,NA
"RT @M_J_Spasojevic: Looking for a grad student to join my lab in Fall 2018. Get in touch at #ESA2017 if you are interested in pursuing a Ph…",FALSE,0,NA,2017-08-07 23:38:12,FALSE,NA,"894704256963428353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KKTreseder",35,TRUE,FALSE,NA,NA
"RT @SarahKnutie: @marrgalo Wasserman: Better structural predator defenses =&gt; better parasite tolerance? co-evol side effect? <ed><U+00A0><U+00BE><ed><U+00B4><U+0094> #ESA2017 #CO…",FALSE,0,NA,2017-08-07 23:38:05,FALSE,NA,"894704230086266881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SweiLab",1,TRUE,FALSE,NA,NA
"RT @VirginiaGewin: #ESA2017 @GretchenTG: An attack on #science has happened every 4 days under the Trump administration.",FALSE,0,NA,2017-08-07 23:38:01,FALSE,NA,"894704211606159361",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","khdavidson_",3,TRUE,FALSE,NA,NA
"RT @A_Hettinger: .@JaneLubchenco Our language AND our actions matter. And truly listening is key. #EngageESA #ESA2017 #SciComm",FALSE,0,NA,2017-08-07 23:37:58,FALSE,NA,"894704197873958912",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","cxjjensen",2,TRUE,FALSE,NA,NA
"RT @NSilbiger: I'm recruiting MS students! Let's meet up @ #ESA2017 if interested: #OceanAcid,  #CoralReefs, #RockyIntertidal, #QuantEcol,…",FALSE,0,NA,2017-08-07 23:37:48,FALSE,NA,"894704158883930116",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BethJPalik",31,TRUE,FALSE,NA,NA
"RT @M_J_Spasojevic: Looking for a grad student to join my lab in Fall 2018. Get in touch at #ESA2017 if you are interested in pursuing a Ph…",FALSE,0,NA,2017-08-07 23:37:48,FALSE,NA,"894704158875549696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BethJPalik",35,TRUE,FALSE,NA,NA
"RT @nceas: Who at #ESA2017 is presenting on results, ideas or solutions based in #SynthesisScience? Tweet to us your presentation titles! @…",FALSE,0,NA,2017-08-07 23:37:42,FALSE,NA,"894704132279357441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","USLTER",2,TRUE,FALSE,NA,NA
"RT @A_Hettinger: This thread for #EngageESA session #ESA2017 https://t.co/t5E6yjkf3m",FALSE,0,NA,2017-08-07 23:37:41,FALSE,NA,"894704127564931072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ejrollinson",3,TRUE,FALSE,NA,NA
"Future directions: Test phylogenetic hierarchy of traits! Relate to community functional rates #ESA2017",FALSE,0,"KatheMathBio",2017-08-07 23:37:24,FALSE,"894703779810914304","894704057851404288","140679116","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","KatheMathBio",0,FALSE,FALSE,NA,NA
"ESA 2017 - ConfTool Pro - BrowseSessions #ESA2017 
@UniofHerts @myBCUresearch 
Looking forward, only 3 weeks  https://t.co/XgUdqiCMOx+",FALSE,0,NA,2017-08-07 23:37:19,FALSE,NA,"894704033583308800",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","bhbrathwaite",0,FALSE,FALSE,NA,NA
"""Objectivity resides in the operation of a diverse community."" @UrbanSteward #ESA2017 human diversity/biodiversity/sustainability session",FALSE,2,NA,2017-08-07 23:36:54,FALSE,NA,"894703928905945088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","USLTER",2,FALSE,FALSE,NA,NA
"We must combat the false argument that the Endangered Species Act hasn't been successful, says John Stein formerly of NOAA #ESA2017",FALSE,3,NA,2017-08-07 23:36:41,FALSE,NA,"894703877227896832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GretchenTG",0,FALSE,FALSE,NA,NA
"#ESA2017 is a big ole' scientific family reunion. https://t.co/6vP5Ub24hS",FALSE,1,NA,2017-08-07 23:36:32,FALSE,NA,"894703840028540928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mariah_patton",0,FALSE,FALSE,NA,NA
"RT @A_Hettinger: .@JaneLubchenco Our language AND our actions matter. And truly listening is key. #EngageESA #ESA2017 #SciComm",FALSE,0,NA,2017-08-07 23:36:24,FALSE,NA,"894703805224427520",NA,"<a href=""http://placeholder.place"" rel=""nofollow"">_open_science_</a>","_open_science_",2,TRUE,FALSE,NA,NA
"RT @JERutter: @DLNarango is a must on almost any list including #urbanecology one! #esa2017 https://t.co/wRevrj92NM",FALSE,0,NA,2017-08-07 23:36:20,FALSE,NA,"894703787675455489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KevinFBennett",3,TRUE,FALSE,NA,NA
"N fixers appears to be taxanomiclly clustered by biome #ESA2017",FALSE,0,"KatheMathBio",2017-08-07 23:36:18,FALSE,"894703430068879364","894703779810914304","140679116","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","KatheMathBio",0,FALSE,FALSE,NA,NA
"RT @A_Hettinger: This thread for #EngageESA session #ESA2017 https://t.co/t5E6yjkf3m",FALSE,0,NA,2017-08-07 23:36:07,FALSE,NA,"894703733430337536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BeckSamBar",3,TRUE,FALSE,NA,NA
"Casual conversations are huge, says @JaneLubchenco. People are desperate for information, but don't know who to talk to. #ESA2017",FALSE,6,"hormiga",2017-08-07 23:36:04,FALSE,"894701327627857920","894703718771286017","10328012","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hormiga",1,FALSE,FALSE,NA,NA
"How to signal you're willing to engage? @JaneLubchenco wears marine themed jewelry often. People comment, starts convo #esa2017 #engageesa",FALSE,6,NA,2017-08-07 23:35:57,FALSE,NA,"894703693366411264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","annamgroves",0,FALSE,FALSE,NA,NA
"RT @JohnCelestron: The International Journal of Plant Sciences has some superb bandanas at the @UChicagoPress's #ESA2017 booth. Great color…",FALSE,0,NA,2017-08-07 23:35:55,FALSE,NA,"894703684289929216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WRNBookReview",3,TRUE,FALSE,NA,NA
"Being in the right place can be an invitation for people to engage with you - remember the listening part too #EngageESA #ESA2017",FALSE,2,NA,2017-08-07 23:35:36,FALSE,NA,"894703604052803586",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","almeida_zoe",0,FALSE,FALSE,NA,NA
".@JaneLubchenco Our language AND our actions matter. And truly listening is key. #EngageESA #ESA2017 #SciComm",FALSE,6,NA,2017-08-07 23:35:14,FALSE,NA,"894703512608686082",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A_Hettinger",2,FALSE,FALSE,NA,NA
"Metanalysis: 118 locations + inorg N cycling genes =&gt; some patterns in frequency w/ habitat #ESA2017",FALSE,0,"KatheMathBio",2017-08-07 23:34:55,FALSE,"894703032054693888","894703430068879364","140679116","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","KatheMathBio",0,FALSE,FALSE,NA,NA
"RT @MartineBotany: Tenure-track job in Molecular #Ecology/#Evolution now posted at @BucknellU. Open-rank. #ESA2017 #PUI #teacherscholar htt…",FALSE,0,NA,2017-08-07 23:34:41,FALSE,NA,"894703372909109248",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Haggewoods",27,TRUE,FALSE,NA,NA
".@melissakenney: a photo of your whole panel, less the photographer. #ESA2017 https://t.co/TfXv0twEQG",FALSE,1,NA,2017-08-07 23:34:37,FALSE,NA,"894703355263463424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JessicaHellmann",0,FALSE,FALSE,NA,NA
"Trust, collaboration, and creativity and talking to anyone that listens is key for scientific engagement #ESA2017 https://t.co/FpGXd395Dh",FALSE,0,NA,2017-08-07 23:34:31,FALSE,NA,"894703329934139392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mariah_patton",1,FALSE,FALSE,NA,NA
"Scientists love to get lost in semantics. We do need to know our audience and tell a story. @MatthewHurteau #esa2017 #engageESA",FALSE,5,"annamgroves",2017-08-07 23:34:29,FALSE,"894702888336801793","894703321948209152","1665877224","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","annamgroves",0,FALSE,FALSE,NA,NA
"RT @JohnCelestron: The International Journal of Plant Sciences has some superb bandanas at the @UChicagoPress's #ESA2017 booth. Great color…",FALSE,0,NA,2017-08-07 23:34:14,FALSE,NA,"894703261357178880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Celestron",3,TRUE,FALSE,NA,NA
"The International Journal of Plant Sciences has some superb bandanas at the @UChicagoPress's #ESA2017 booth. Great… https://t.co/fHa1CeF1SN",FALSE,5,NA,2017-08-07 23:33:57,TRUE,NA,"894703187277398016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JohnCelestron",3,FALSE,FALSE,NA,NA
"Starting off #ESA2017 with an ignite session about teaching ecology through models, concept maps, games, and writing",FALSE,1,NA,2017-08-07 23:33:42,FALSE,NA,"894703125587570688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gamegrower",0,FALSE,FALSE,NA,NA
"RT @CareyLab: I'm recruiting a postdoc on a new NSF project on freshwater ecology, sensors, mgmt, &amp; #DataScience: Let's talk at #ESA2017 if…",FALSE,0,NA,2017-08-07 23:33:36,FALSE,NA,"894703100178595840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","csaviochan",86,TRUE,FALSE,NA,NA
"RT @leifr7: In Portland, OR to talk bees and agriculture at #ESA2017 ! @ESA_org @ESA_Agroecology https://t.co/lH6UdpA9u9",FALSE,0,NA,2017-08-07 23:33:30,FALSE,NA,"894703074664562688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WAGkengreer",4,TRUE,FALSE,NA,NA
"This thread for #EngageESA session #ESA2017 https://t.co/t5E6yjkf3m",FALSE,5,NA,2017-08-07 23:33:26,FALSE,NA,"894703057073602561",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A_Hettinger",3,FALSE,FALSE,NA,NA
"Can we look at biogeography of traits and not taxa? Used genomics, shotgun assembly to functional gene to organism #ESA2017",FALSE,1,"KatheMathBio",2017-08-07 23:33:20,FALSE,"894702536526974976","894703032054693888","140679116","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","KatheMathBio",0,FALSE,FALSE,NA,NA
"RT @itatiVCS: Last but not least for Symposia 1-Brian Voight and different models to assess clean water! #ESA2017",FALSE,0,NA,2017-08-07 23:33:18,FALSE,NA,"894703022961459201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vonhonkington",1,TRUE,FALSE,NA,NA
"@marrgalo Wasserman: Better structural predator defenses =&gt; better parasite tolerance? co-evol side effect? <ed><U+00A0><U+00BE><ed><U+00B4><U+0094> #ESA2017 #COS18",FALSE,0,"SarahKnutie",2017-08-07 23:33:17,FALSE,"894701042591440896","894703019870142464","277830302","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SarahKnutie",1,FALSE,FALSE,NA,NA
"RT @ESA_org: Coffee is available near Registration. First come, first serve. #ESA2017",FALSE,0,NA,2017-08-07 23:33:13,FALSE,NA,"894703002690256896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itatiVCS",3,TRUE,FALSE,NA,NA
"RT @FSchwarzmueller: @StoufferLab has a lot of valid points of networks being a 'paradigm in crisis'.
Still passionate about it.
#ESA2017",FALSE,0,NA,2017-08-07 23:32:49,FALSE,NA,"894702901313982464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itatiVCS",2,TRUE,FALSE,NA,NA
"Response to Q about whether language of ""storytelling"" needs an update, bc implies ""us"" telling ""them"": (1/2) #ESA2017 #engageESA",FALSE,3,NA,2017-08-07 23:32:46,FALSE,NA,"894702888336801793",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","annamgroves",0,FALSE,FALSE,NA,NA
"RT @almeida_zoe: Use the language of your audience to relate &amp; engage - stop lecturing #EngageESA #ESA2017",FALSE,0,NA,2017-08-07 23:32:44,FALSE,NA,"894702882015948800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itatiVCS",1,TRUE,FALSE,NA,NA
"Martiny: depth of trait conservation influenced by the genome complexity encoding the trait (idea). Implications to biogeography #ESA2017",FALSE,4,NA,2017-08-07 23:32:41,FALSE,NA,"894702870083256320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JamesStegen",0,FALSE,FALSE,NA,NA
"Enemies hypothesis = lower herbivory levels in diverse veg. How  that effects bird functional and phylogenetic dive… https://t.co/T6c5s4K7sx",FALSE,6,NA,2017-08-07 23:31:54,TRUE,NA,"894702671524880384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anjalikumar6",1,FALSE,FALSE,NA,NA
"RT @AmandaConsSci: Most species added to the endangered species list in recent years got there b/o litigation @Noah_Ark_757  #ESA2017 https…",FALSE,0,NA,2017-08-07 23:31:49,FALSE,NA,"894702652826816512",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Violetcatlover",4,TRUE,FALSE,NA,NA
"RT @esa_students: Lots of elevator pitches ready to go for #ESA2017 after the student section orientation this AM",FALSE,0,NA,2017-08-07 23:31:30,FALSE,NA,"894702570962399232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EEBBGradGroup",1,TRUE,FALSE,NA,NA
"Use the language of your audience to relate &amp; engage - stop lecturing #EngageESA #ESA2017",FALSE,4,NA,2017-08-07 23:31:30,FALSE,NA,"894702570043723777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","almeida_zoe",1,FALSE,FALSE,NA,NA
"@StoufferLab has a lot of valid points of networks being a 'paradigm in crisis'.
Still passionate about it.
#ESA2017",FALSE,2,"StoufferLab",2017-08-07 23:31:29,FALSE,NA,"894702567321501696","315718020","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FSchwarzmueller",2,FALSE,FALSE,NA,NA
"Biogeography of taxa ~ to depth of trait conservation for governing enviro constraint. Genetic resolution critical to detection #ESA2017",FALSE,0,"KatheMathBio",2017-08-07 23:31:22,FALSE,"894702027749466112","894702536526974976","140679116","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","KatheMathBio",0,FALSE,FALSE,NA,NA
"#ESA2017 Snail slime in real time (qPCR) STARTS now! Snazzy poster good locale - #145. Go ask @madisongranyay about her undergrad research",FALSE,3,NA,2017-08-07 23:30:56,FALSE,NA,"894702429001760769",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ProfRomi",0,FALSE,FALSE,NA,NA
"Jen Martiny presents work on trait conservation and biogeography. Read more here: https://t.co/2UR61uzRjE
#ESA2017",FALSE,2,NA,2017-08-07 23:30:45,FALSE,NA,"894702381681614849",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MycoRoo",1,FALSE,FALSE,NA,NA
"RT @itatiVCS: Eminent Ecologist Award--Diana Wall of Colorado State University for her work on below ground ecosystem functioning! #ESA2017",FALSE,0,NA,2017-08-07 23:30:42,FALSE,NA,"894702371103703045",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BethJPalik",1,TRUE,FALSE,NA,NA
"RT @ESA_org: Coffee is available near Registration. First come, first serve. #ESA2017",FALSE,0,NA,2017-08-07 23:30:39,FALSE,NA,"894702358550134785",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JohnCelestron",3,TRUE,FALSE,NA,NA
"Super #EngageESA speakers ready to answer questions. #ESA2017 @JaneLubchenco @EngageClimate @JessicaHellmann… https://t.co/I5vWxT4W6l",FALSE,15,NA,2017-08-07 23:30:30,TRUE,NA,"894702320566521856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A_Hettinger",3,FALSE,FALSE,NA,NA
"RT @itatiVCS: There are huge ecological differences in phenotypic differences bw even clonal animals #ESA2017 https://t.co/yqN6RBl0PQ",FALSE,0,NA,2017-08-07 23:30:26,FALSE,NA,"894702303437049856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BethJPalik",1,TRUE,FALSE,NA,NA
"RT @algaebarnacle: #ESApostdocjobs #ESA2017
https://t.co/G9qo9oQ7bW",FALSE,0,NA,2017-08-07 23:30:24,FALSE,NA,"894702296730402823",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Haggewoods",3,TRUE,FALSE,NA,NA
"RT @JacquelynGill: #ESA2017 Take a moment to read the meeting Code of Conduct and share it with your labs. https://t.co/fs5sYYYaFh",FALSE,0,NA,2017-08-07 23:30:23,FALSE,NA,"894702290992373760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrScranto",17,TRUE,FALSE,NA,NA
"4:30pm @esa_org #ESA2017: poster PS 6-77 exometabolomics to link soil bio, chem Tami Swenson @northenlab… https://t.co/0E8aavruHa",FALSE,1,NA,2017-08-07 23:30:22,TRUE,NA,"894702285615501313",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","doe_jgi",1,FALSE,FALSE,NA,NA
"Coffee is available near Registration. First come, first serve. #ESA2017",FALSE,5,NA,2017-08-07 23:30:01,FALSE,NA,"894702197220425728",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ESA_org",3,FALSE,FALSE,NA,NA
"Expect open flowers to be homogenized; observed the OPPOSITE! Bagged flowers have reduced ß-div, open flowers have highest ß-div. #ESA2017",FALSE,2,NA,2017-08-07 23:29:56,FALSE,NA,"894702176412459009",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MycoRoo",1,FALSE,FALSE,NA,NA
"Mason Fidino of @LPZ_UWI has a neat approach to incorporating  fourier series into GLMs for periodic effects #ESA2017",FALSE,2,NA,2017-08-07 23:29:51,FALSE,NA,"894702155013120000",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","noamross",0,FALSE,FALSE,NA,NA
"RT @hormiga: Marching is not enough, says @JaneLubchenco #ESA2017",FALSE,0,NA,2017-08-07 23:29:37,FALSE,NA,"894702099690160128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itatiVCS",2,TRUE,FALSE,NA,NA
