"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @Aerin_J: @cricketcrocker Nope, nor at #ICCB2017. I have a slide about it for my #ESA2017 talk tomorrow. Ping @csee2018 @NACCB2018 https…",FALSE,0,NA,2017-08-09 04:04:41,FALSE,NA,"895133710139478020",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cricketcrocker",2,TRUE,FALSE,NA,NA
"RT @cricketcrocker: Please RT!

Hey folks at #ESA2017, how many of you have been at a talk where a territorial acknowledgement was made, or…",FALSE,0,NA,2017-08-09 04:02:38,FALSE,NA,"895133193296269312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aerin_J",26,TRUE,FALSE,NA,NA
"@cricketcrocker Nope, nor at #ICCB2017. I have a slide about it for my #ESA2017 talk tomorrow. Ping @csee2018… https://t.co/WZFJmfHCxw",FALSE,4,"cricketcrocker",2017-08-09 04:02:28,TRUE,"895024117883301888","895133150350671872","2828796622","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aerin_J",2,FALSE,FALSE,NA,NA
"RT @yaminapressler: Ecologist friends! My collembola &amp; tardigrade stickers are here! Come find me at #ESA2017 and I'll gladly give you one…",FALSE,0,NA,2017-08-09 04:02:03,FALSE,NA,"895133044843061248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SoildocTony",9,TRUE,FALSE,NA,NA
"RT @Aerin_J: Hey #ESA2017, consider acknowledging #Indigenous territories where you live, work, &amp; conference https://t.co/cb0iyTVpXV (North…",FALSE,0,NA,2017-08-09 04:00:00,FALSE,NA,"895132528935264256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aerin_J",5,TRUE,FALSE,NA,NA
"RT @cricketcrocker: Please RT!

Hey folks at #ESA2017, how many of you have been at a talk where a territorial acknowledgement was made, or…",FALSE,0,NA,2017-08-09 03:58:46,FALSE,NA,"895132217311088640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeWeerdt_Sarah",26,TRUE,FALSE,NA,NA
"How do you foster creativity in science? Come join us in C121! #ESA2017 @ryan_mclake @MEL_Phytos @PASmsu2 @pchanson1 https://t.co/x7DrgQS7UC",FALSE,0,NA,2017-08-09 03:57:59,FALSE,NA,"895132021462228992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CareyLab",0,FALSE,FALSE,NA,NA
"RT @cricketcrocker: Please RT!

Hey folks at #ESA2017, how many of you have been at a talk where a territorial acknowledgement was made, or…",FALSE,0,NA,2017-08-09 03:57:09,FALSE,NA,"895131811809968128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UCDRange",26,TRUE,FALSE,NA,NA
"RT @RobertLaport: Can't be at #ESA2017 but visit poster 72 Thurs &amp; talk to my student Will Weaver about non-natives &amp; community structure u…",FALSE,0,NA,2017-08-09 03:54:54,FALSE,NA,"895131244614213632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dangates_j",1,TRUE,FALSE,NA,NA
"RT @yaminapressler: Soil scientists at #ESA2017! Where you at @SoildocTony?! @vaughan_soil https://t.co/lNxJoaD8zj",FALSE,0,NA,2017-08-09 03:53:10,FALSE,NA,"895130810147258368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SoildocTony",1,TRUE,FALSE,NA,NA
"RT @DavidJohnGibson: Get ahead of my #ESA2017 #IGNITE talk Wed pm on #grassland #restoration https://t.co/5KL3UzPWix slides on @figshare ht…",FALSE,0,NA,2017-08-09 03:51:58,FALSE,NA,"895130507188596736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","figshare",1,TRUE,FALSE,NA,NA
"RT @taurocephala: With Olivia and her poster @ #ESA2017 https://t.co/NgfJzRjdCL",FALSE,0,NA,2017-08-09 03:50:11,FALSE,NA,"895130057848508417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MJVanni",0,TRUE,FALSE,NA,NA
"RT @baumlab: #ESA2017 attendees: I'm look'g for 2 new coral reef postdocs: 1) fish stable isotopes 2) Symbiodinium &amp; resilience Must apply…",FALSE,0,NA,2017-08-09 03:50:01,FALSE,NA,"895130017990139905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SmithFellows",13,TRUE,FALSE,NA,NA
"RT @cricketcrocker: Please RT!

Hey folks at #ESA2017, how many of you have been at a talk where a territorial acknowledgement was made, or…",FALSE,0,NA,2017-08-09 03:49:57,FALSE,NA,"895130000730406912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JacquelynGill",26,TRUE,FALSE,NA,NA
"RT @madisongranyay: Great opportunity to attend #ESA2017 to present undergrad research, engage w individuals and their amzing research. #eD…",FALSE,0,NA,2017-08-09 03:49:49,FALSE,NA,"895129968660824065",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ProfRomi",0,TRUE,FALSE,NA,NA
"RT @TheMereKat: #latepost, but @libbyellwood dished out a great talk at #ESA2017 today about Acer #phenology using #herbarium #specimens! @…",FALSE,0,NA,2017-08-09 03:47:00,FALSE,NA,"895129257000742913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iDigGilNelson",3,TRUE,FALSE,NA,NA
"RT @mamabphd: Eleftheriou: examined large dataset on lead and mercury contamination in bald eagles from NJ, MD, DE #DisEcol17 #ESA2017",FALSE,0,NA,2017-08-09 03:45:17,FALSE,NA,"895128828045139972",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YucatanHuracan",2,TRUE,FALSE,NA,NA
"Can't be at #ESA2017 but visit poster 72 Thurs &amp; talk to my student Will Weaver about non-natives &amp; community structure using @NEON_sci data",FALSE,0,NA,2017-08-09 03:44:11,FALSE,NA,"895128551371841536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RobertLaport",1,FALSE,FALSE,NA,NA
"RT @cricketcrocker: Please RT!

Hey folks at #ESA2017, how many of you have been at a talk where a territorial acknowledgement was made, or…",FALSE,0,NA,2017-08-09 03:43:33,FALSE,NA,"895128388507017216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DivyaMPersaud",26,TRUE,FALSE,NA,NA
"Smore stout at @BaseCampBrewing!  Very awesome despite the summer heat. Fun at the #ESA2017 student mixer. https://t.co/NGePdQilYG",FALSE,0,NA,2017-08-09 03:43:02,FALSE,NA,"895128259704233984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","biolite",0,FALSE,FALSE,NA,NA
"RT @cricketcrocker: Please RT!

Hey folks at #ESA2017, how many of you have been at a talk where a territorial acknowledgement was made, or…",FALSE,0,NA,2017-08-09 03:42:46,FALSE,NA,"895128192599576576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","priyology",26,TRUE,FALSE,NA,NA
"RT @cricketcrocker: Please RT!

Hey folks at #ESA2017, how many of you have been at a talk where a territorial acknowledgement was made, or…",FALSE,0,NA,2017-08-09 03:39:05,FALSE,NA,"895127265931137025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","moietymouse",26,TRUE,FALSE,NA,NA
"New #book  to #read #phdlife #gradschool #gradstudent  #impostersyndrome . Thank you, Karin Bodewits, for the book!… https://t.co/ecYLvYSQ8W",FALSE,2,NA,2017-08-09 03:38:33,TRUE,NA,"895127131805466624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarineBioAlex",1,FALSE,FALSE,NA,NA
"Are there more #ESA2017 cancellations than usual? I wonder if it's because of the current administration.",FALSE,2,NA,2017-08-09 03:37:13,FALSE,NA,"895126795506204674",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JacquelynGill",0,FALSE,FALSE,NA,NA
"RT @cricketcrocker: Please RT!

Hey folks at #ESA2017, how many of you have been at a talk where a territorial acknowledgement was made, or…",FALSE,0,NA,2017-08-09 03:37:03,FALSE,NA,"895126752854495233",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","kejames",26,TRUE,FALSE,NA,NA
"RT @JacquelynGill: AT #ESA2017 this week, I think of Mary Oliver: ""To pay attention: this is our endless and proper work."" We pay attention…",FALSE,0,NA,2017-08-09 03:36:13,FALSE,NA,"895126545555046400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TidepoolAnn",6,TRUE,FALSE,NA,NA
"And @CaitlinInMaine ALSO live-tweeted @JacquelynGill’s #ESA2017 talk. Our cup runneth over. https://t.co/fnT05xqhw6",FALSE,1,"CaitlinInMaine",2017-08-09 03:34:23,FALSE,"895059794179969024","895126081895895040","938115037","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","kejames",0,FALSE,FALSE,NA,NA
"Oh my, @itatiVCS live-tweeted @JacquelynGill’s #ESA2017 talk and there’s something in my eye. https://t.co/Mt6CLbqb3v",FALSE,3,"itatiVCS",2017-08-09 03:31:50,FALSE,"895058099647553536","895125441849282560","1096058449","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","kejames",0,FALSE,FALSE,NA,NA
"RT @NerdyChristie: Got a great story to tell with your research, #ESA2017? Come find us or tweet at us - we'd love to chat about it! https:…",FALSE,0,NA,2017-08-09 03:30:43,FALSE,NA,"895125161183068161",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NSilbiger",2,TRUE,FALSE,NA,NA
"RT @PASmsu2: @JaneLubchenco Scientists need to be bilingual 1)science jargon, and 2) the language of lay people #esa2017",FALSE,0,NA,2017-08-09 03:29:53,FALSE,NA,"895124950524284928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mariacsegovia",4,TRUE,FALSE,NA,NA
"RT @hollybik: Go see @forestdim's awesome talk tomo at #ESA2017 - python #dataviz of disease ecology (with videos!) 4:40pm in D137 https://…",FALSE,0,NA,2017-08-09 03:29:41,FALSE,NA,"895124899425132544",NA,"<a href=""http://todoenpc.serveblog.net/"" rel=""nofollow"">TodoEnPC</a>","TodoenpcVE",5,TRUE,FALSE,NA,NA
"RT @VirginiaGewin: #ESA2017 Wang: Conserving #geneticdiversity in seed banks/botanical gardens can’t capture full range of plant diversity…",FALSE,0,NA,2017-08-09 03:28:35,FALSE,NA,"895124624874258433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blueskyWA",2,TRUE,FALSE,NA,NA
"RT @VirginiaGewin: #ESA2017 N. Wang: The utilization of rice varieties in China decreased from 46K to 10K during last 30 years. Reducing #g…",FALSE,0,NA,2017-08-09 03:28:35,FALSE,NA,"895124624794501121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blueskyWA",2,TRUE,FALSE,NA,NA
"RT @hollybik: Go see @forestdim's awesome talk tomo at #ESA2017 - python #dataviz of disease ecology (with videos!) 4:40pm in D137 https://…",FALSE,0,NA,2017-08-09 03:24:26,FALSE,NA,"895123577715949569",NA,"<a href=""http://semanticearth.com"" rel=""nofollow"">Information Service Provider2</a>","joseFreedomVE",5,TRUE,FALSE,NA,NA
"RT @JacquelynGill: AT #ESA2017 this week, I think of Mary Oliver: ""To pay attention: this is our endless and proper work."" We pay attention…",FALSE,0,NA,2017-08-09 03:24:14,FALSE,NA,"895123530378915840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ernlarson",6,TRUE,FALSE,NA,NA
"RT @SenayYitbarek: Black ecologists representing #ESA2017 https://t.co/usEbuSgRtZ",FALSE,0,NA,2017-08-09 03:23:58,FALSE,NA,"895123461844107264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Franzys999",11,TRUE,FALSE,NA,NA
"@JacquelynGill &amp; this Oliver I just learned of. Good for #ESA2017 &amp; #ESASciComm 
Instructions for living a life:
Pa… https://t.co/BmcxAUDyF6",FALSE,1,"JacquelynGill",2017-08-09 03:23:07,TRUE,"895119954227240960","895123246323912704","112475924","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RebaFay",0,FALSE,FALSE,NA,NA
"Soil scientists at #ESA2017! Where you at @SoildocTony?! @vaughan_soil https://t.co/lNxJoaD8zj",FALSE,5,NA,2017-08-09 03:22:10,FALSE,NA,"895123008322392064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yaminapressler",1,FALSE,FALSE,NA,NA
"RT @NerdyChristie: Got a great story to tell with your research, #ESA2017? Come find us or tweet at us - we'd love to chat about it! https:…",FALSE,0,NA,2017-08-09 03:22:00,FALSE,NA,"895122967847415808",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","kejames",2,TRUE,FALSE,NA,NA
"RT @DrDorothyHill: @albertabats @AlbertaBiology Research by A. Hale #esa2017 may lead to potential wind turbine mitigation https://t.co/HAA…",FALSE,0,NA,2017-08-09 03:21:32,FALSE,NA,"895122850008375296",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ejrollinson",1,TRUE,FALSE,NA,NA
"@albertabats @AlbertaBiology Research by A. Hale #esa2017 may lead to potential wind turbine mitigation https://t.co/HAAFTAKWSn",FALSE,0,"albertabats",2017-08-09 03:21:09,FALSE,NA,"895122753086345216","763432197277618176","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DrDorothyHill",1,FALSE,FALSE,NA,NA
"Got a great story to tell with your research, #ESA2017? Come find us or tweet at us - we'd love to chat about it! https://t.co/fqUt7HxAUn",FALSE,11,NA,2017-08-09 03:20:39,FALSE,NA,"895122626296729602",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NerdyChristie",2,FALSE,FALSE,NA,NA
"My talk is tomorrow (Weds) in COS 78 (Room: D129-130). Flow regime alteration degrades ecological networks in river… https://t.co/EY5bokOKBf",FALSE,4,NA,2017-08-09 03:17:03,TRUE,NA,"895121719324692480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jdtonkin",2,FALSE,FALSE,NA,NA
"RT @Aerin_J: PSA: Noticeboards at #ESA2017 are a goldmine of #tenuretrack &amp; #postdoc jobs. Below are all the ones I saw. #braceyourself htt…",FALSE,0,NA,2017-08-09 03:16:57,FALSE,NA,"895121693756317697",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","deepcat17",22,TRUE,FALSE,NA,NA
"RT @COMPASSscicomm: At #ESA2017? Our @komcleod will be in Blrm 256 at 10:50 AM tomorrow to talk #ecosystemservices &amp; #oceanpolicy! https://…",FALSE,0,NA,2017-08-09 03:16:44,FALSE,NA,"895121639683141632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LiberEroFellows",1,TRUE,FALSE,NA,NA
"RT @ElsitaMK: Great start to workshop on 'Transitioning your career beyond academia' with @AlainaGLevine #ESA2017 https://t.co/9vJ2ncPrg2",FALSE,0,NA,2017-08-09 03:16:42,FALSE,NA,"895121631336480768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlainaGLevine",1,TRUE,FALSE,NA,NA
"RT @ElsitaMK: Thinking about my marketable skills... @AlainaGLevine #ESA2017 #ScientistsCreateValue https://t.co/pel8diuoba",FALSE,0,NA,2017-08-09 03:16:38,FALSE,NA,"895121616471941120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlainaGLevine",1,TRUE,FALSE,NA,NA
"RT @ESA_org: Scientists need to become bilingual, says @JaneLubchenco. Speak the science, but also be able to communicate it. #ESA2017",FALSE,0,NA,2017-08-09 03:16:37,FALSE,NA,"895121611690561536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ScienceCabaret",34,TRUE,FALSE,NA,NA
"RT @cricketcrocker: Please RT!

Hey folks at #ESA2017, how many of you have been at a talk where a territorial acknowledgement was made, or…",FALSE,0,NA,2017-08-09 03:15:01,FALSE,NA,"895121210853400576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itatiVCS",26,TRUE,FALSE,NA,NA
"RT @JacquelynGill: AT #ESA2017 this week, I think of Mary Oliver: ""To pay attention: this is our endless and proper work."" We pay attention…",FALSE,0,NA,2017-08-09 03:14:43,FALSE,NA,"895121132746981376",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ejrollinson",6,TRUE,FALSE,NA,NA
"What happens when one federally protected species eats another? #ESA2017 https://t.co/doSF6SlwE5",FALSE,2,NA,2017-08-09 03:14:36,FALSE,NA,"895121102652923904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Drew_Lab",0,FALSE,FALSE,NA,NA
"RT @RiverGypsyAJ: Great thread for #jobs - both postdoc and faculty positions advertised at #ESA2017 https://t.co/FL4QMVV3NY",FALSE,0,NA,2017-08-09 03:12:37,FALSE,NA,"895120605678260224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","imkristenbrown",4,TRUE,FALSE,NA,NA
"RT @JacquelynGill: AT #ESA2017 this week, I think of Mary Oliver: ""To pay attention: this is our endless and proper work."" We pay attention…",FALSE,0,NA,2017-08-09 03:10:15,FALSE,NA,"895120007792779265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itatiVCS",6,TRUE,FALSE,NA,NA
"AT #ESA2017 this week, I think of Mary Oliver: ""To pay attention: this is our endless and proper work."" We pay attention to the Earth.",FALSE,18,NA,2017-08-09 03:10:02,FALSE,NA,"895119954227240960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JacquelynGill",6,FALSE,FALSE,NA,NA
"#ESA2017 @ESAedu @ESA_EarlyCareer @esa_students Education section needs 4 cool photos 4 website! Consider  highlighting ur experience!",FALSE,1,NA,2017-08-09 03:08:32,FALSE,NA,"895119577587138560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ProfRomi",0,FALSE,FALSE,NA,NA
"RT @baumlab: #ESA2017 attendees: I'm look'g for 2 new coral reef postdocs: 1) fish stable isotopes 2) Symbiodinium &amp; resilience Must apply…",FALSE,0,NA,2017-08-09 03:07:20,FALSE,NA,"895119276742397952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pseanmc",13,TRUE,FALSE,NA,NA
"RT @TimAssal: @ethanwhite on ecological forecasting: make a lot of forecasts,  make it #openscience, it's ok to fail #ESA2017 #scicomm",FALSE,0,NA,2017-08-09 03:07:02,FALSE,NA,"895119200376635392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","openscience",5,TRUE,FALSE,NA,NA
"RT @davis_egsa: <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> did you ever knoooow that you're our heeeeroooo?? <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>

Thread of job postings at #ESA2017! https://t.co/k5rihQtxL1",FALSE,0,NA,2017-08-09 03:06:33,FALSE,NA,"895119077617930240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","atkinsjeff",2,TRUE,FALSE,NA,NA
"@KevinGSmith2 @ESA_org My pleasure! Glad more ppl &amp; institutions explicitly consider diversity in hiring, eg… https://t.co/OLm4f7amnQ",FALSE,1,"KevinGSmith2",2017-08-09 03:01:03,TRUE,"895116553779240960","895117695800049665","759431287664939009","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aerin_J",1,FALSE,FALSE,NA,NA
"RT @A_Hettinger: Come on over to the #ESASciComm booth 303 and #sketchyourscience! #ESA2017 https://t.co/1J6MIuGrq1",FALSE,0,NA,2017-08-09 03:00:09,FALSE,NA,"895117466493362176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","priyology",1,TRUE,FALSE,NA,NA
"RT @RachelWooliver: Folks at #ESA2017, don't miss symp on N in terrestrial ecosystems w/ @BenHoulton @eco_pelle @colinaverill B Waring @jps…",FALSE,0,NA,2017-08-09 02:54:57,FALSE,NA,"895116160659619840",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","MicrobialMarie",7,TRUE,FALSE,NA,NA
