"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @annamgroves: @esa_org has historical tension between taking action and conducting research, starts @JaneLubchenco #ESA2017 #engageESA (…",FALSE,0,NA,2017-08-07 23:24:26,FALSE,NA,"894700791189000192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aerin_J",1,TRUE,FALSE,NA,NA
".@JaneLubchenco We're faced now w/ Society-Science paradox just when we need each other more than ever #EngageESA #ESA2017",FALSE,4,NA,2017-08-07 23:24:07,FALSE,NA,"894700715062341632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A_Hettinger",1,FALSE,FALSE,NA,NA
"@esa_org has historical tension between taking action and conducting research, starts @JaneLubchenco #ESA2017 #engageESA (thread)",FALSE,6,"ESA_org",2017-08-07 23:23:45,FALSE,NA,"894700620724043776","18049298","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","annamgroves",1,FALSE,FALSE,NA,NA
".@JaneLubchenco Check out @scienmag 1997 special issue re: human-dominated planet #EngageESA #ESA2017",FALSE,3,NA,2017-08-07 23:22:11,FALSE,NA,"894700226082033665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A_Hettinger",0,FALSE,FALSE,NA,NA
"RT @annamgroves: Don't just tell someone what science is relevant. Listen to them. Develop shared goals, together. #ESA2017 #engageESA",FALSE,0,NA,2017-08-07 23:21:46,FALSE,NA,"894700120830222336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AzurigenMCS",1,TRUE,FALSE,NA,NA
"@JaneLubchenco #ESA2017 #EngageESA taking on new format of ignite talks (5 min) to discuss bridging science &amp; society: her long-term work",FALSE,1,"JaneLubchenco",2017-08-07 23:21:06,FALSE,NA,"894699953439649792","3018968748","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoannaNelsonPhD",1,FALSE,FALSE,NA,NA
".@JaneLubchenco @ESA_org has original rich engagement history #EngageESA #ESA2017",FALSE,2,NA,2017-08-07 23:20:30,FALSE,NA,"894699803719876608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A_Hettinger",0,FALSE,FALSE,NA,NA
"RT @EngageClimate: Computer in #engageESA <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> session changes slides randomly instead of every 15 seconds. It must still think it's the impro…",FALSE,0,NA,2017-08-07 23:18:59,FALSE,NA,"894699423476793344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","duffy_ma",1,TRUE,FALSE,NA,NA
"On scientist and public engagement: We can't dance alone @melissakenney #ESA2017 #EngageESA",FALSE,1,NA,2017-08-07 23:18:54,FALSE,NA,"894699399149780993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","julianjon",0,FALSE,FALSE,NA,NA
".@melissakenney for the dancing gif wins!! #EngageESA #ESA2017",FALSE,2,NA,2017-08-07 23:18:22,FALSE,NA,"894699264705675265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A_Hettinger",0,FALSE,FALSE,NA,NA
"Computer in #engageESA <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> session changes slides randomly instead of every 15 seconds. It must still think it's the improv session. #ESA2017",FALSE,4,NA,2017-08-07 23:18:09,FALSE,NA,"894699212096421888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EngageClimate",1,FALSE,FALSE,NA,NA
"Don't just tell someone what science is relevant. Listen to them. Develop shared goals, together. #ESA2017 #engageESA",FALSE,1,NA,2017-08-07 23:18:02,FALSE,NA,"894699182715318274",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","annamgroves",1,FALSE,FALSE,NA,NA
".@melissakenney Brings in elements of #improv when describing how to have successful engagement (listen!! be flexible!!) #EngageESA #ESA2017",FALSE,4,NA,2017-08-07 23:17:23,FALSE,NA,"894699019087335424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A_Hettinger",3,FALSE,FALSE,NA,NA
"RT @A_Hettinger: .@melissakenney Ballroom dancing taught me to be a better collaborator....  #EngageESA #ESA2017",FALSE,0,NA,2017-08-07 23:17:06,FALSE,NA,"894698946399842305",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","duffy_ma",1,TRUE,FALSE,NA,NA
".@melissakenney Ballroom dancing taught me to be a better collaborator....  #EngageESA #ESA2017",FALSE,4,NA,2017-08-07 23:13:54,FALSE,NA,"894698141915545600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A_Hettinger",1,FALSE,FALSE,NA,NA
"N. Nadkarni Engagement is a state of mind that can be done everywhere by everyone! #EngageESA #ESA2017",FALSE,3,NA,2017-08-07 23:06:34,FALSE,NA,"894696294932815873",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A_Hettinger",0,FALSE,FALSE,NA,NA
"N. Nadkarni Shares wonderful examples for how scientists can engage w/ the traditionally unengaged. #EngageESA #ESA2017",FALSE,3,NA,2017-08-07 23:05:19,FALSE,NA,"894695983128354816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A_Hettinger",0,FALSE,FALSE,NA,NA
"""Don't let the message get lost in the data &amp; let ppl see your enthusiasm 4 yr work."" ~ M.D. Hurteau #EngageESA #Ignite #ESASciComm #ESA2017",FALSE,0,NA,2017-08-07 23:01:05,FALSE,NA,"894694917364043776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","commnatural",0,FALSE,FALSE,NA,NA
"""High school students are engaged &amp; excited to change the world!"" #EngageESA #ESA2017",FALSE,1,"A_Hettinger",2017-08-07 23:00:52,FALSE,"894694422914387969","894694860619268096","1872646711","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A_Hettinger",0,FALSE,FALSE,NA,NA
".@duffy_ma Shares her awesome program Prove it! as example of way to recruit &amp; diversify a new gen of scientists #EngageESA #ESA2017",FALSE,10,NA,2017-08-07 22:59:07,FALSE,NA,"894694422914387969",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A_Hettinger",2,FALSE,FALSE,NA,NA
".@JessicaHellmann On power of building trust, collaborations &amp; creativity for successful story telling &amp; engagement #EngageESA #ESA2017",FALSE,0,NA,2017-08-07 22:56:07,FALSE,NA,"894693665825738753",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A_Hettinger",0,FALSE,FALSE,NA,NA
"RT @annamgroves: How can we #engageESA? Ecologists need to be trustworthy, collaborative, creative. Show humanity, build relationships. J H…",FALSE,0,NA,2017-08-07 22:54:54,FALSE,NA,"894693361948409856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hormiga",1,TRUE,FALSE,NA,NA
"RT @AGU_SciComm: At #ESA2017 &amp; interested in #scicomm? Follow #EngageESA &amp; #ESASciComm for the good stuff (&amp; you'll likely find @EcologyOfS…",FALSE,0,NA,2017-08-07 22:54:04,FALSE,NA,"894693152099008512",NA,"<a href=""http://placeholder.place"" rel=""nofollow"">_open_science_</a>","_open_science_",1,TRUE,FALSE,NA,NA
"How can we #engageESA? Ecologists need to be trustworthy, collaborative, creative. Show humanity, build relationships. J Hellman #ESA2017",FALSE,9,NA,2017-08-07 22:53:18,FALSE,NA,"894692959982989312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","annamgroves",1,FALSE,FALSE,NA,NA
"At #ESA2017 &amp; interested in #scicomm? Follow #EngageESA &amp; #ESASciComm for the good stuff (&amp; you'll likely find @EcologyOfShane)! #sciengage",FALSE,3,NA,2017-08-07 22:52:32,FALSE,NA,"894692764650045440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AGU_SciComm",1,FALSE,FALSE,NA,NA
". @MatthewHurteau: let ppl see your your enthusiasm  (about science) + keep marching fwd #ESA2017 #EngageESA",FALSE,1,NA,2017-08-07 22:50:27,FALSE,NA,"894692241595289600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","julianjon",0,FALSE,FALSE,NA,NA
"Graphs of data? No. Instead summarize a lot of information in nifty figures. Merge data and pictures. @MatthewHurteau #esa2017 #engageESA",FALSE,1,NA,2017-08-07 22:47:41,FALSE,NA,"894691546875834368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","annamgroves",0,FALSE,FALSE,NA,NA
"Gr8 advice on public engagement by @EngageClimate: Be curious about your audience, who they are, and listen carefully #ESA2017 #EngageESA",FALSE,6,NA,2017-08-07 22:44:35,FALSE,NA,"894690766001324033",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","julianjon",2,FALSE,FALSE,NA,NA
"Be curious about your audience. Ask them questions and pay attention to their answers. @EngageClimate @_SciComm #ESA2017 #engageESA",FALSE,4,NA,2017-08-07 22:44:17,FALSE,NA,"894690691212754944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","annamgroves",1,FALSE,FALSE,NA,NA
"RT @melissakenney: Come to the #ESA2017 public engagement IGNITE (IGN3) at 3:30 in C123 #EngageESA https://t.co/QhqzleibAx",FALSE,0,NA,2017-08-07 22:39:46,FALSE,NA,"894689550504570880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EcologyOfShane",3,TRUE,FALSE,NA,NA
"Huh. The slide about public engagement #ESA2017 #EngageESA is fuzzy! https://t.co/44ok4KG8UD",FALSE,0,NA,2017-08-07 22:36:41,FALSE,NA,"894688775120363520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SoildocTony",0,FALSE,FALSE,NA,NA
"Are you engaged yet? #engageESA #ESA2017 https://t.co/KJ0xe1mgIB",FALSE,2,NA,2017-08-07 22:34:26,FALSE,NA,"894688209166151680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","annamgroves",0,FALSE,FALSE,NA,NA
"RT @melissakenney: Come to the #ESA2017 public engagement IGNITE (IGN3) at 3:30 in C123 #EngageESA https://t.co/QhqzleibAx",FALSE,0,NA,2017-08-07 21:57:29,FALSE,NA,"894678910486499330",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","duffy_ma",3,TRUE,FALSE,NA,NA
"Come to the #ESA2017 public engagement IGNITE (IGN3) at 3:30 in C123 #EngageESA https://t.co/QhqzleibAx",FALSE,7,NA,2017-08-07 21:41:31,FALSE,NA,"894674891625988096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","melissakenney",3,FALSE,FALSE,NA,NA
"RT @EngageClimate: Today at 3:30 <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> your #SciEngage w @sandygrad me @MatthewHurteau @JessicaHellmann @duffy_ma #ESA2017 #EngageESA https://t…",FALSE,0,NA,2017-08-07 21:28:40,FALSE,NA,"894671660585893889",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MatthewHurteau",5,TRUE,FALSE,NA,NA
"RT @EngageClimate: Today at 3:30 <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> your #SciEngage w @sandygrad me @MatthewHurteau @JessicaHellmann @duffy_ma #ESA2017 #EngageESA https://t…",FALSE,0,NA,2017-08-07 18:33:32,FALSE,NA,"894627587405762560",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","AzurigenMCS",5,TRUE,FALSE,NA,NA
"Starting now #EngageESA #ESA2017 How to participate in public policy and communicate with Congress (D129-130) https://t.co/8lTkqSteQy",FALSE,4,NA,2017-08-07 18:32:16,FALSE,NA,"894627269066477579",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","melissakenney",0,FALSE,FALSE,NA,NA
"RT @EngageClimate: Today at 3:30 <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> your #SciEngage w @sandygrad me @MatthewHurteau @JessicaHellmann @duffy_ma #ESA2017 #EngageESA https://t…",FALSE,0,NA,2017-08-07 17:17:40,FALSE,NA,"894608492664823808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","duffy_ma",5,TRUE,FALSE,NA,NA
"RT @EngageClimate: Today at 3:30 <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> your #SciEngage w @sandygrad me @MatthewHurteau @JessicaHellmann @duffy_ma #ESA2017 #EngageESA https://t…",FALSE,0,NA,2017-08-07 17:09:37,FALSE,NA,"894606469609291776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MelissaLucash",5,TRUE,FALSE,NA,NA
"RT @EngageClimate: Today at 3:30 <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> your #SciEngage w @sandygrad me @MatthewHurteau @JessicaHellmann @duffy_ma #ESA2017 #EngageESA https://t…",FALSE,0,NA,2017-08-07 17:04:35,FALSE,NA,"894605201834860545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JessicaHellmann",5,TRUE,FALSE,NA,NA
"Today at 3:30 <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> your #SciEngage w @sandygrad me @MatthewHurteau @JessicaHellmann @duffy_ma #ESA2017 #EngageESA https://t.co/3dr2NASRU8",FALSE,4,NA,2017-08-07 16:47:48,FALSE,NA,"894600976639721472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EngageClimate",5,FALSE,FALSE,NA,NA
"RT @_SciComm: Attending #ESA2017? Find your #SciComm niche at our #EngageESA workshop! https://t.co/z8aA4De1Vk https://t.co/ucRUDRUgc7",FALSE,0,NA,2017-08-07 16:32:32,FALSE,NA,"894597136112795648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EngageClimate",7,TRUE,FALSE,NA,NA
"RT @_SciComm: Attending #ESA2017? Find your #SciComm niche at our #EngageESA workshop! https://t.co/z8aA4De1Vk https://t.co/ucRUDRUgc7",FALSE,0,NA,2017-08-07 16:05:07,FALSE,NA,"894590235115364352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","duffy_ma",7,TRUE,FALSE,NA,NA
"RT @_SciComm: Attending #ESA2017? Find your #SciComm niche at our #EngageESA workshop! https://t.co/z8aA4De1Vk https://t.co/ucRUDRUgc7",FALSE,0,NA,2017-08-07 15:15:46,FALSE,NA,"894577814397218820",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MeetAScientist",7,TRUE,FALSE,NA,NA
"RT @_SciComm: Attending #ESA2017? Find your #SciComm niche at our #EngageESA workshop! https://t.co/z8aA4De1Vk https://t.co/ucRUDRUgc7",FALSE,0,NA,2017-08-07 15:12:16,FALSE,NA,"894576937208758273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JessicaHellmann",7,TRUE,FALSE,NA,NA
"RT @_SciComm: Attending #ESA2017? Find your #SciComm niche at our #EngageESA workshop! https://t.co/z8aA4De1Vk https://t.co/ucRUDRUgc7",FALSE,0,NA,2017-08-07 14:48:49,FALSE,NA,"894571032861966336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NMStruttmann",7,TRUE,FALSE,NA,NA
"RT @_SciComm: Attending #ESA2017? Find your #SciComm niche at our #EngageESA workshop! https://t.co/z8aA4De1Vk https://t.co/ucRUDRUgc7",FALSE,0,NA,2017-08-07 14:21:24,FALSE,NA,"894564132669841408",NA,"<a href=""http://placeholder.place"" rel=""nofollow"">_open_science_</a>","_open_science_",7,TRUE,FALSE,NA,NA
"Attending #ESA2017? Find your #SciComm niche at our #EngageESA workshop! https://t.co/z8aA4De1Vk https://t.co/ucRUDRUgc7",FALSE,2,NA,2017-08-07 14:20:58,FALSE,NA,"894564023412432896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_SciComm",7,FALSE,FALSE,NA,NA
"RT @_SciComm: Coming to #ESA2017? Find your #SciComm niche at our #EngageESA workshop! https://t.co/z8aA4CWqwK https://t.co/A1qEbOKI1X",FALSE,0,NA,2017-08-06 17:02:17,FALSE,NA,"894242233733582849",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PaulJOryem",8,TRUE,FALSE,NA,NA
